id,url_id,user_id,event_type,timestamp,details
217,217,228,created,2025-01-28 04:57:14,"{""short_code"":""VHLHo4"",""original_url"":""https://seeded.app/harbor/delta/217""}"
218,218,205,created,2025-04-02 15:41:44,"{""short_code"":""07NxOw"",""original_url"":""https://opswise.net/jade/pioneer/218""}"
219,219,27,created,2025-09-10 02:02:22,"{""short_code"":""FnFQN1"",""original_url"":""https://acme.dev/lively/pioneer/219""}"
220,220,209,created,2025-04-06 04:41:29,"{""short_code"":""xlt9g8"",""original_url"":""https://seeded.app/dawn/pioneer/220""}"
221,221,195,created,2025-06-23 00:09:04,"{""short_code"":""vnVPZu"",""original_url"":""https://seeded.app/gold/engine/221""}"
222,222,256,created,2025-06-23 12:36:15,"{""short_code"":""pFhPmB"",""original_url"":""https://hackstack.io/calm/harvest/222""}"
223,223,370,created,2025-01-29 18:58:39,"{""short_code"":""O9vOaq"",""original_url"":""https://hackstack.io/silver/orbit/223""}"
224,224,130,created,2025-10-03 23:24:34,"{""short_code"":""3dChvX"",""original_url"":""https://seeded.app/opal/network/224""}"
225,225,100,created,2026-02-16 06:40:25,"{""short_code"":""WQzLip"",""original_url"":""https://acme.dev/urban/yard/225""}"
226,226,25,created,2025-10-15 16:51:01,"{""short_code"":""6nEuIj"",""original_url"":""https://seeded.app/cobalt/trail/226""}"
227,227,104,created,2025-11-24 11:15:49,"{""short_code"":""k7EzFZ"",""original_url"":""https://relay.cloud/calm/beacon/227""}"
228,228,210,created,2025-04-08 20:40:45,"{""short_code"":""1sahMP"",""original_url"":""https://seeded.app/dawn/meadow/228""}"
229,229,104,created,2026-01-13 13:19:45,"{""short_code"":""nw4wlM"",""original_url"":""https://hackstack.io/clear/signal/229""}"
230,230,61,created,2025-02-21 01:09:29,"{""short_code"":""w8S5ig"",""original_url"":""https://seeded.app/young/beacon/230""}"
231,231,300,created,2025-02-24 21:05:32,"{""short_code"":""2InMcP"",""original_url"":""https://opswise.net/urban/uplink/231""}"
232,232,266,created,2026-01-31 11:20:52,"{""short_code"":""2KBSHY"",""original_url"":""https://relay.cloud/urban/meadow/232""}"
233,233,301,created,2025-12-10 02:06:03,"{""short_code"":""LIUSLj"",""original_url"":""https://acme.dev/rapid/garden/233""}"
234,234,393,created,2025-12-20 14:10:17,"{""short_code"":""VH9j26"",""original_url"":""https://hackstack.io/opal/river/234""}"
235,235,372,created,2025-04-18 04:45:49,"{""short_code"":""8jxAOj"",""original_url"":""https://seeded.app/keen/zenith/235""}"
236,236,172,created,2025-10-09 06:27:46,"{""short_code"":""uCX8Hd"",""original_url"":""https://acme.dev/clear/kernel/236""}"
237,237,355,created,2025-01-29 06:24:24,"{""short_code"":""TSK1g9"",""original_url"":""https://hackstack.io/amber/pioneer/237""}"
238,238,109,created,2025-03-02 03:14:53,"{""short_code"":""sq81yW"",""original_url"":""https://seeded.app/harbor/delta/238""}"
239,239,101,created,2025-04-10 19:33:43,"{""short_code"":""NRIZsb"",""original_url"":""https://acme.dev/harbor/network/239""}"
240,240,182,created,2025-11-16 14:07:05,"{""short_code"":""LEruae"",""original_url"":""https://relay.cloud/warm/yard/240""}"
241,241,184,created,2025-07-02 14:36:26,"{""short_code"":""xfMTky"",""original_url"":""https://seeded.app/navy/window/241""}"
242,242,320,created,2025-06-11 06:44:02,"{""short_code"":""OELlNL"",""original_url"":""https://opswise.net/lively/canyon/242""}"
243,243,76,created,2026-01-11 14:51:49,"{""short_code"":""mRl9Df"",""original_url"":""https://opswise.net/calm/garden/243""}"
244,244,23,created,2025-04-07 07:35:50,"{""short_code"":""0Bs4Uv"",""original_url"":""https://acme.dev/jade/meadow/244""}"
245,245,132,created,2025-06-17 19:43:42,"{""short_code"":""4Hn05H"",""original_url"":""https://hackstack.io/ember/zenith/245""}"
246,246,317,created,2025-10-28 21:28:55,"{""short_code"":""TBY74y"",""original_url"":""https://opswise.net/cobalt/engine/246""}"
247,247,269,created,2025-01-25 17:41:16,"{""short_code"":""k0p6Py"",""original_url"":""https://acme.dev/rapid/harvest/247""}"
248,248,23,created,2025-04-13 06:49:36,"{""short_code"":""DRz9HC"",""original_url"":""https://relay.cloud/urban/harvest/248""}"
249,249,231,created,2025-09-21 09:10:23,"{""short_code"":""glG4yx"",""original_url"":""https://hackstack.io/navy/lagoon/249""}"
250,250,42,created,2025-02-02 11:24:54,"{""short_code"":""Yj1oEy"",""original_url"":""https://acme.dev/proud/uplink/250""}"
251,251,166,created,2025-09-15 15:00:30,"{""short_code"":""9nE8mn"",""original_url"":""https://seeded.app/brisk/lagoon/251""}"
252,252,14,created,2026-01-26 11:23:02,"{""short_code"":""hX30aR"",""original_url"":""https://example.com/harbor/pioneer/252""}"
253,253,162,created,2025-01-15 13:14:11,"{""short_code"":""ShGfJH"",""original_url"":""https://example.com/dawn/yard/253""}"
254,254,121,created,2025-12-08 09:02:36,"{""short_code"":""9kKfpA"",""original_url"":""https://hackstack.io/young/quartz/254""}"
255,255,289,created,2025-02-19 13:54:09,"{""short_code"":""WEe5Qx"",""original_url"":""https://relay.cloud/urban/canyon/255""}"
256,256,52,created,2025-02-10 03:30:41,"{""short_code"":""iNLhKE"",""original_url"":""https://relay.cloud/harbor/zenith/256""}"
257,257,5,created,2025-06-17 00:06:15,"{""short_code"":""BOUeHR"",""original_url"":""https://relay.cloud/quiet/lagoon/257""}"
258,258,25,created,2025-10-15 22:32:52,"{""short_code"":""T5wxlH"",""original_url"":""https://hackstack.io/ivory/uplink/258""}"
259,259,179,created,2025-07-19 16:12:44,"{""short_code"":""93rhf0"",""original_url"":""https://seeded.app/harbor/lagoon/259""}"
260,260,114,created,2025-07-10 12:25:55,"{""short_code"":""pALfp3"",""original_url"":""https://relay.cloud/keen/engine/260""}"
261,261,47,created,2025-09-23 23:36:10,"{""short_code"":""WlsAnU"",""original_url"":""https://example.com/tidy/window/261""}"
262,262,97,created,2025-07-31 18:22:46,"{""short_code"":""VxKnsu"",""original_url"":""https://example.com/quiet/pioneer/262""}"
263,263,267,created,2025-05-11 06:14:38,"{""short_code"":""JLYoPF"",""original_url"":""https://example.com/ember/zenith/263""}"
264,264,383,created,2025-02-01 09:32:10,"{""short_code"":""OegGce"",""original_url"":""https://example.com/silver/window/264""}"
265,265,52,created,2025-07-21 19:25:00,"{""short_code"":""WbMSvH"",""original_url"":""https://hackstack.io/clear/pioneer/265""}"
266,266,68,created,2025-04-02 02:41:38,"{""short_code"":""IzAH9n"",""original_url"":""https://acme.dev/vivid/field/266""}"
267,267,266,created,2025-08-13 04:13:57,"{""short_code"":""dQa3zi"",""original_url"":""https://relay.cloud/ember/beacon/267""}"
268,268,327,created,2025-11-09 11:32:07,"{""short_code"":""bZ32a1"",""original_url"":""https://example.com/vivid/kernel/268""}"
269,269,120,created,2026-01-09 12:51:28,"{""short_code"":""9SoQMq"",""original_url"":""https://acme.dev/young/network/269""}"
270,270,216,created,2025-03-12 13:03:06,"{""short_code"":""afbF4I"",""original_url"":""https://example.com/vivid/lagoon/270""}"
271,271,242,created,2025-07-19 04:44:41,"{""short_code"":""QXxKBr"",""original_url"":""https://relay.cloud/calm/journey/271""}"
272,272,324,created,2026-01-01 03:20:10,"{""short_code"":""mAi5j4"",""original_url"":""https://acme.dev/tidy/delta/272""}"
273,273,224,created,2025-02-28 10:33:18,"{""short_code"":""QbU6nt"",""original_url"":""https://example.com/urban/window/273""}"
274,274,122,created,2025-03-16 01:54:06,"{""short_code"":""3trT7Q"",""original_url"":""https://opswise.net/ivory/delta/274""}"
275,275,358,created,2025-01-10 19:36:36,"{""short_code"":""I1nWsE"",""original_url"":""https://hackstack.io/mellow/field/275""}"
276,276,333,created,2026-01-11 17:29:06,"{""short_code"":""miaofr"",""original_url"":""https://seeded.app/navy/island/276""}"
277,277,251,created,2025-11-04 04:11:04,"{""short_code"":""FjlBo0"",""original_url"":""https://relay.cloud/jade/island/277""}"
278,278,158,created,2025-07-12 21:00:49,"{""short_code"":""CyPVUU"",""original_url"":""https://seeded.app/vivid/beacon/278""}"
279,279,47,created,2025-06-11 05:00:58,"{""short_code"":""MaYhvc"",""original_url"":""https://acme.dev/silver/network/279""}"
280,280,62,created,2025-02-11 00:43:12,"{""short_code"":""lqAAOZ"",""original_url"":""https://relay.cloud/mellow/meadow/280""}"
281,281,189,created,2025-06-08 11:27:58,"{""short_code"":""aLqzFV"",""original_url"":""https://relay.cloud/cobalt/quartz/281""}"
282,282,184,created,2025-06-03 08:52:59,"{""short_code"":""hSzVf8"",""original_url"":""https://acme.dev/gold/garden/282""}"
283,283,253,created,2025-09-30 20:07:29,"{""short_code"":""ZLFr6w"",""original_url"":""https://example.com/forest/river/283""}"
284,284,265,created,2025-02-04 13:11:35,"{""short_code"":""l5MiIo"",""original_url"":""https://acme.dev/jade/window/284""}"
285,285,293,created,2025-05-11 17:37:21,"{""short_code"":""QBMBmz"",""original_url"":""https://seeded.app/cobalt/field/285""}"
286,286,385,created,2025-07-26 02:47:52,"{""short_code"":""nWtrT2"",""original_url"":""https://hackstack.io/mellow/trail/286""}"
287,287,153,created,2025-11-15 14:09:58,"{""short_code"":""eXS94N"",""original_url"":""https://relay.cloud/dawn/kernel/287""}"
288,288,276,created,2025-08-20 08:15:54,"{""short_code"":""cmv6Zh"",""original_url"":""https://example.com/gold/delta/288""}"
289,289,253,created,2025-11-09 09:27:05,"{""short_code"":""y8tpnL"",""original_url"":""https://hackstack.io/ember/lagoon/289""}"
290,290,102,created,2026-01-12 18:02:10,"{""short_code"":""IPJgds"",""original_url"":""https://example.com/ivory/yard/290""}"
291,291,135,created,2025-05-21 01:57:33,"{""short_code"":""2mxy9w"",""original_url"":""https://example.com/warm/garden/291""}"
292,292,347,created,2025-09-20 04:06:21,"{""short_code"":""Za7S1V"",""original_url"":""https://relay.cloud/warm/pioneer/292""}"
293,293,237,created,2025-09-29 19:49:53,"{""short_code"":""jm2pHI"",""original_url"":""https://opswise.net/ivory/signal/293""}"
294,294,137,created,2025-11-26 08:32:25,"{""short_code"":""2N390c"",""original_url"":""https://seeded.app/keen/anchor/294""}"
295,295,252,created,2026-01-10 12:44:00,"{""short_code"":""gEEpa0"",""original_url"":""https://hackstack.io/ivory/quartz/295""}"
296,296,202,created,2025-01-07 09:43:50,"{""short_code"":""ZRNDvg"",""original_url"":""https://relay.cloud/navy/field/296""}"
297,297,293,created,2025-05-12 20:54:23,"{""short_code"":""fcEEj4"",""original_url"":""https://hackstack.io/opal/garden/297""}"
298,298,277,created,2025-11-12 16:37:38,"{""short_code"":""OuTbMb"",""original_url"":""https://opswise.net/jade/lagoon/298""}"
299,299,324,created,2025-06-25 13:50:46,"{""short_code"":""l3UefB"",""original_url"":""https://relay.cloud/brisk/yard/299""}"
300,300,275,created,2025-12-28 12:21:41,"{""short_code"":""y8e8ek"",""original_url"":""https://example.com/ember/lagoon/300""}"
301,301,278,created,2025-11-20 04:48:56,"{""short_code"":""AHoEib"",""original_url"":""https://example.com/ivory/kernel/301""}"
302,302,312,created,2025-12-11 03:52:03,"{""short_code"":""mwAqPN"",""original_url"":""https://hackstack.io/young/window/302""}"
303,303,101,created,2025-02-17 11:55:32,"{""short_code"":""slQfqF"",""original_url"":""https://example.com/vivid/harvest/303""}"
304,304,363,created,2025-06-12 12:00:02,"{""short_code"":""sVfHe5"",""original_url"":""https://seeded.app/mellow/zenith/304""}"
305,305,186,created,2025-11-09 08:17:24,"{""short_code"":""EKiVEI"",""original_url"":""https://hackstack.io/warm/signal/305""}"
306,306,134,created,2025-06-20 13:47:20,"{""short_code"":""wrOnrm"",""original_url"":""https://hackstack.io/mellow/beacon/306""}"
307,307,8,created,2025-05-05 10:11:15,"{""short_code"":""4AolmZ"",""original_url"":""https://hackstack.io/keen/island/307""}"
308,308,259,created,2025-09-02 15:14:49,"{""short_code"":""1afVHm"",""original_url"":""https://relay.cloud/clear/lagoon/308""}"
309,309,342,created,2025-02-26 11:38:35,"{""short_code"":""r7rlEK"",""original_url"":""https://relay.cloud/jade/valley/309""}"
310,310,363,created,2025-01-14 20:55:36,"{""short_code"":""zyqxBE"",""original_url"":""https://opswise.net/warm/meadow/310""}"
311,311,174,created,2025-09-12 01:23:15,"{""short_code"":""BvIMfO"",""original_url"":""https://relay.cloud/cobalt/canyon/311""}"
312,312,298,created,2025-03-10 12:16:01,"{""short_code"":""LgK9qY"",""original_url"":""https://opswise.net/clear/delta/312""}"
313,313,341,created,2025-12-07 07:40:31,"{""short_code"":""Sfin9i"",""original_url"":""https://opswise.net/warm/beacon/313""}"
314,314,387,created,2025-10-11 11:28:27,"{""short_code"":""5443Cd"",""original_url"":""https://example.com/jade/beacon/314""}"
315,315,151,created,2025-01-09 09:57:11,"{""short_code"":""QjuRgt"",""original_url"":""https://example.com/brisk/anchor/315""}"
316,316,290,created,2025-10-03 17:34:10,"{""short_code"":""mRJ0qV"",""original_url"":""https://hackstack.io/opal/kernel/316""}"
317,317,335,created,2025-11-20 01:50:35,"{""short_code"":""1SIP6O"",""original_url"":""https://hackstack.io/brisk/window/317""}"
318,318,239,created,2025-09-02 15:16:29,"{""short_code"":""kgHSku"",""original_url"":""https://opswise.net/urban/river/318""}"
319,319,155,created,2025-03-10 12:14:15,"{""short_code"":""ybjLJd"",""original_url"":""https://example.com/silver/river/319""}"
320,320,129,created,2025-10-15 05:45:03,"{""short_code"":""BVeCt7"",""original_url"":""https://opswise.net/warm/valley/320""}"
321,321,236,created,2025-04-05 01:49:15,"{""short_code"":""vm27SO"",""original_url"":""https://example.com/keen/window/321""}"
322,322,120,created,2026-01-31 09:54:53,"{""short_code"":""0GK39g"",""original_url"":""https://seeded.app/mellow/field/322""}"
323,323,277,created,2025-04-15 06:51:14,"{""short_code"":""oQJZEN"",""original_url"":""https://example.com/young/field/323""}"
324,324,262,created,2025-02-13 02:33:52,"{""short_code"":""LDba2Q"",""original_url"":""https://acme.dev/quiet/quartz/324""}"
325,325,95,created,2025-09-04 01:39:17,"{""short_code"":""in0vf1"",""original_url"":""https://seeded.app/ivory/zenith/325""}"
326,326,288,created,2025-10-04 06:45:04,"{""short_code"":""YrpJZK"",""original_url"":""https://relay.cloud/calm/beacon/326""}"
327,327,177,created,2025-12-02 01:41:23,"{""short_code"":""kNH7qp"",""original_url"":""https://example.com/jade/trail/327""}"
328,328,199,created,2025-06-10 06:10:01,"{""short_code"":""ZH8buf"",""original_url"":""https://seeded.app/tidy/trail/328""}"
329,329,254,created,2025-01-21 08:49:00,"{""short_code"":""QORJgV"",""original_url"":""https://example.com/cobalt/beacon/329""}"
330,330,168,created,2025-08-28 16:23:00,"{""short_code"":""jZR9hU"",""original_url"":""https://relay.cloud/lively/beacon/330""}"
331,331,68,created,2025-11-16 21:44:43,"{""short_code"":""pnIky1"",""original_url"":""https://relay.cloud/jade/pioneer/331""}"
332,332,104,created,2025-05-12 19:43:18,"{""short_code"":""gxHoYq"",""original_url"":""https://example.com/rapid/orbit/332""}"
333,333,257,created,2025-02-20 13:50:02,"{""short_code"":""DAts14"",""original_url"":""https://acme.dev/opal/anchor/333""}"
334,334,364,created,2025-12-03 02:34:51,"{""short_code"":""Kl6wlU"",""original_url"":""https://hackstack.io/vivid/trail/334""}"
335,335,265,created,2025-01-01 09:04:03,"{""short_code"":""SIOMvm"",""original_url"":""https://example.com/opal/network/335""}"
336,336,42,created,2025-01-06 20:31:38,"{""short_code"":""U5093l"",""original_url"":""https://example.com/ember/kernel/336""}"
337,337,162,created,2025-12-31 19:56:46,"{""short_code"":""MSaGMO"",""original_url"":""https://acme.dev/opal/engine/337""}"
338,338,309,created,2025-12-21 04:43:28,"{""short_code"":""YZGU3w"",""original_url"":""https://acme.dev/cobalt/quartz/338""}"
339,339,66,created,2025-07-08 20:21:17,"{""short_code"":""bnsVRT"",""original_url"":""https://example.com/urban/engine/339""}"
340,340,76,created,2025-03-01 08:13:41,"{""short_code"":""plBJYn"",""original_url"":""https://seeded.app/ivory/pioneer/340""}"
341,341,117,created,2025-12-25 01:13:33,"{""short_code"":""e5VMCv"",""original_url"":""https://opswise.net/proud/lagoon/341""}"
342,342,80,created,2025-12-24 00:06:14,"{""short_code"":""2bT3K8"",""original_url"":""https://hackstack.io/mellow/garden/342""}"
343,343,58,created,2025-06-01 12:15:25,"{""short_code"":""jXbA1y"",""original_url"":""https://opswise.net/opal/delta/343""}"
344,344,171,created,2025-09-02 06:16:51,"{""short_code"":""hI3t63"",""original_url"":""https://hackstack.io/gold/orbit/344""}"
345,345,302,created,2025-07-20 09:25:14,"{""short_code"":""l3pdSn"",""original_url"":""https://opswise.net/proud/field/345""}"
346,346,344,created,2025-10-30 11:13:56,"{""short_code"":""1mQTg2"",""original_url"":""https://hackstack.io/gold/delta/346""}"
347,347,374,created,2025-05-31 22:58:26,"{""short_code"":""bk1Yk4"",""original_url"":""https://seeded.app/rapid/zenith/347""}"
348,348,289,created,2025-10-08 23:52:47,"{""short_code"":""H4DpbH"",""original_url"":""https://relay.cloud/jade/network/348""}"
349,349,29,created,2025-12-14 12:49:20,"{""short_code"":""rltL3u"",""original_url"":""https://hackstack.io/tidy/lagoon/349""}"
350,350,178,created,2025-10-10 09:26:16,"{""short_code"":""WOqgA4"",""original_url"":""https://acme.dev/clear/window/350""}"
351,351,14,created,2025-05-01 19:06:24,"{""short_code"":""zqtwma"",""original_url"":""https://seeded.app/ember/garden/351""}"
352,352,3,created,2025-06-10 15:23:10,"{""short_code"":""2D8uwp"",""original_url"":""https://hackstack.io/clear/lagoon/352""}"
353,353,378,created,2025-06-04 02:02:24,"{""short_code"":""KGNeh4"",""original_url"":""https://opswise.net/tidy/pioneer/353""}"
354,354,187,created,2026-01-27 06:42:45,"{""short_code"":""laEA1M"",""original_url"":""https://hackstack.io/vivid/trail/354""}"
355,355,124,created,2025-07-26 07:57:31,"{""short_code"":""69orgs"",""original_url"":""https://acme.dev/harbor/delta/355""}"
356,356,317,created,2026-01-02 12:51:30,"{""short_code"":""aHXoHk"",""original_url"":""https://acme.dev/vivid/pioneer/356""}"
357,357,341,created,2025-05-20 19:16:34,"{""short_code"":""PjzTIT"",""original_url"":""https://hackstack.io/clear/valley/357""}"
